LOC	What South Korean city is served by Kimpo International Airport ?
DESC	How can I find out how much it costs to raise a baby for six months ?
LOC	What country claimed Rubens , Van Dyck and Bruegel as citizens ?
ENTY	Name a golf course in Myrtle Beach .
HUM	Who is the founder of Scientology ?
ENTY	What type of bridge is the Golden Gate Bridge ?
HUM	Which of the Seven Dwarfs comes first alphabetically ?
ENTY	What will a kid eat the middle of , and save the chocolate on the outside for last ?
ENTY	What eating utensils are used for handicapped kids ?
ENTY	What World War I battle saw 6 , 0 troops killed in one day ?
ENTY	What is `` the great American family cereal '' ?
NUM	How many people have died of tuberculosis ?
DESC	How do I know how much money to save for retirement ?
DESC	What is a bourdon tube ?
HUM	Who is the most sexy celebrity ?
ENTY	What did Abolitionists try to end ?
ENTY	What is the procedure called for drilling a hole in your skull to acheive a higher consciousness ?
DESC	How do storms form ?
DESC	What is the definition of a witch ?
HUM	Who portrayed The Cowardly Lion in The Wizard of Oz ?
DESC	What caused the death of Bob Marley ?
HUM	Who is the Voyager project manager ?
ENTY	What is Mississippi 's state animal ?
HUM	Who 's the lead singer of the Led Zeppelin band ?
ENTY	What film canine is buried in Pere-Lachaise cemetery in Paris ?
HUM	What did the Seven Dwarfs do for a living ?
LOC	What country lies directly south of Detroit ?
HUM	What was the name of Randy Steven Craft 's lawyer ?
LOC	What river runs through Liverpool ?
LOC	Where was Poe born ?
NUM	How much do tuberculosis combatting drugs cost ?
ENTY	What Broadway show introduced the song Some Enchanted Evening ?
NUM	How old was Lucille Ball when the show `` I Love Lucy '' premiered ?
NUM	How many times a day does the typical person go to the bathroom ?
ENTY	What is the mission of Nike ?
ENTY	What 's the highest-ranking suit in bridge ?
HUM	What inescapable purveyor of background music celebrated its 5th anniversary in July , 1984 ?
LOC	Where is the Kalahari desert ?
DESC	What does the name ` Alexandra ' mean ?
LOC	What countries have the best math students ?
HUM	Who invented batteries ?
ENTY	What plants are found in an estuary ?
HUM	Who was the first Russian astronaut to walk in space ?
ENTY	What 's been the ruin of many a poor boy in New Orleans ?
HUM	What was the Ventura County police department that seized the county 's largest amount of cocaine ever ?
NUM	How long was Mao 's 1930s Long March ?
DESC	What are Christopher Marlowe 's and Shakespeare 's literary contributions to English literature ?
NUM	How many cherubs are there on a Trivial Pursuit board ?
ENTY	What are the snakes of New England ?
LOC	Where can I find a picture of a Blue Meanie ?
HUM	Who invented Make-up ?
ENTY	What was the name of Robert Fulton 's most famous steamboat ?
DESC	What is the medical condition of hypertension ?
ENTY	What do the Japanese call Japan ?
NUM	How many square feet is Bill Gates ' home ?
NUM	How many wings does a flea have ?
NUM	How much was the minimum wage in 1991 ?
ENTY	What penalty space lies between Baltic Avenue and Reading Railroad on a Monopoly board ?
HUM	Who is Luke Skywalker 's father ?
NUM	How many hands does Bjorn Borg use when hitting his forehand ?
ENTY	What is after death ?
ENTY	What is the term for the side of the mountain that faces the prevailing winds ?
NUM	How big is our galaxy in diameter ?
DESC	What is Australia Day ?
LOC	What city is the setting for Puccini 's opera La Boheme ?
HUM	What is Steve Rogers 's profession when he 's not Captain America ?
DESC	Why didn 't European colonial rule spread until after the first and second industrial revolutions ?
DESC	What is the origin of the name Igor ?
DESC	How do you tell somebody you like them ?
NUM	When did the last Americans leave Vietnam ?
ENTY	What is a fear of gravity ?
DESC	How close a cousin was Franklin D. to Theodore Roosevelt ?
LOC	What state is Niagara Falls located in ?
HUM	What U.S. President had brothers-in-law in the Confederate army ?
HUM	What company markets a shampoo `` for brunettes only '' ?
ENTY	What is a fear of hell ?
HUM	Who is the Queen of Holland ?
NUM	When does menstruation begin ?
LOC	Where can I find examples of legal cases about the Individuals with Disabilities Education Act ?
NUM	What chapter of Gone with the Wind has Rhett Butler leaving Scarlett O 'Hara ?
HUM	Who is the prime minister of Japan ?
HUM	Who murdered Leno and Rosemary LaBianca on August 1
LOC	What are the top 5 tallest buildings in the world ?
DESC	What does the name `` Anthony '' mean ?
DESC	What is troilism ?
HUM	Who wrote the bestselling Missionary Travels and Researches in South Africa , published in 1857 ?
ENTY	What does an irate car owner call iron oxide ?
HUM	What mystery writer penned `` ...the glory that was Greece , and the grandeur that was Rome '' ?
DESC	What is the use of a 24-hour clock instead of a 12-hour clock ?
NUM	How many elephants are left on earth ?
LOC	What nationality is Pope John Paul II ?
ENTY	What is the most famous German word in the English language ?
LOC	Where is Tornado Alley ?
LOC	What country is the largest diamond producer ?
ABBR	What is DTMF ?
HUM	Who was the prophet of the Jewish people ?
LOC	What European capital celebrated its 2 , 000th anniversary in 1951 ?
NUM	How many Jews were executed in concentration camps during WWII ?
NUM	How much did a knight 's armor weigh ?
DESC	What is a wop ?
ENTY	What were Baffin , Frobisher and Franklin looking for ?
HUM	What feathered cartoon characters do Yugoslavians know as Vlaja , Gaja , and Raja ?
HUM	Who played the Ringo Kid in the 1939 film Stagecoach ?
NUM	How many head injuries are there in recreational ice skating each year ?
LOC	What was the only country you were allowed to drive into Israel from in 1979 ?
DESC	What do a diamond and lump of coal have in common ?
HUM	Who is the director of the international group called the Human Genome Organization , HUGO , that is trying to coordinate gene-mapping research worldwide ?
ENTY	What is the movie Jonathan Livingstone Seagull ?
DESC	What causes `` rolling thunder '' ?
LOC	What is the website for the USA journal ?
HUM	What Honeymooners actress did Television magazine name as 1953 's most promising star ?
ENTY	What kinds of animals are in Cambodia ?
HUM	Who made the first gas engine ?
LOC	What country are Godiva chocolates from ?
NUM	How high is the city of Denver ?
NUM	What is the average age a horse lives ?
NUM	When did Nostradamus believe World War III would begin ?
HUM	What are the residents of the island of Lesbos called ?
NUM	What is the frequency of VHF ?
DESC	What is the origin of the expression `` four-letter word '' ?
ENTY	Name a technique widely used to detect birth defects ?
NUM	How far can you see ?
LOC	What is the largest shopping mall in the world ?
HUM	What ethnic group introduced the idea of potlatch ?
ENTY	Which magazine is `` fine entertainment for men '' ?
ENTY	What James Michener book is subtitled Spanish Travels and Reflections ?
DESC	What effect does friction have on perpetual motion ?
LOC	What U.S. state lived under six flags ?
LOC	Where are there aborigines ?
ENTY	What did Esquire name Ash Hole of the Year for 1980 ?
HUM	What attorneys work for The Center for the Defense of Free Enterprise ?
NUM	When was the last major eruption of Mount St. Helens ?
ENTY	What can I use to remove the stubborn gummed labels from some diskettes ?
NUM	How many inches over six feet is Tom Selleck ?
DESC	What is a `` False Moon '' ?
ENTY	What blood sport features a movement called a veronica ?
LOC	Where can I find pictorial directions on how to build a very simple treehouse ?
DESC	What is tyvek ?
ENTY	What are common methods used to regulate monopolies ?
ENTY	What Shakespeare play opens with the line : `` Now is the winter of our discontent.. . '' ?
NUM	How many types of lemurs are there ?
HUM	Who invented volleyball ?
NUM	On average , how many miles are there to the moon ?
HUM	CNN is owned by whom ?
DESC	How do they get Teflon to stick to the pan ?
ENTY	What is a synonym for aspartame ?
HUM	Who portrayed the title character in the film The Day of the Jackal ?
HUM	What university football team did O.J. Simpson take to the Rose Bowl ?
ENTY	What do sailors use to measure time ?
NUM	How many colleges are in Wyoming ?
NUM	What date is Richard Nixon 's birthday ?
ABBR	What is the abbreviation for Original Equipment Manufacturer ?
ENTY	What 's the official language of Algeria ?
LOC	What river flows through Vienna , Budapest and Belgrade ?
DESC	What are the side effects of mevacor ?
DESC	What does `` extended definition '' mean and how would one write a paper on it ?
ENTY	What race is 1 , 137 miles long ?
HUM	Who was the first President to appoint a woman to head a cabinet ?
LOC	What country boasts the most cars per mile of road ?
HUM	Who earns their money the hard way ?
HUM	What Texas surgeon performed the first artificial heart transplant ?
LOC	What European country 's monarchy was restored in 1975 ?
ENTY	The trials resulting from World War II are known as what ?
HUM	What American League baseball team 's worst finish between 1926 and 1964 was fourth ?
NUM	How many U.S. presidents were assassinated during Queen Victoria 's reign ?
LOC	What mountain range is traversed by the highest railroad in the world ?
ENTY	What did the forward-thinking Simon Brothers Bakery of Chicago insert into bagels to boost business ?
HUM	Who made the most appearances in the center square on Hollywood Squares ?
ENTY	Winnie the Pooh is what kind of animal ?
ENTY	What therapy attempts to elicit the `` primal scream '' ?
HUM	Who wrote Sons and Lovers ?
DESC	What does Elysium mean ?
ENTY	What 's the common name for acetylsalicylic acid ?
DESC	What does Freddy Freeman say to become Captain Marvel Jr. ?
DESC	What characteristics contribute to its `` intelligence '' ?
HUM	What lawyer won the largest divorce settlement , $85 million , in U.S. history for Sheika Dena Al-Farri ?
DESC	How do you handle a hungry man ?
DESC	How do you make the color purple ?
HUM	Who is the `` Queen Mother '' ?
HUM	Who founded the modern theory of probability ?
DESC	Describe the Long March .
DESC	Where did Indian Pudding come from ?
HUM	Which college did Dikembe Mutombo attend ?
NUM	How much is a Canadian 1967 twenty dollar gold coin worth ?
NUM	What is the Pennsylvania state income tax rate ?
ENTY	For what disease is the drug Sinemet used as a treatment ?
ENTY	What format was the major competition of VHS ?
NUM	How many muscles does an oyster have ?
NUM	How many counties are in Indiana ?
HUM	What radio , TV and movie character did Jackie Gleason and William Bendix play ?
DESC	What happens to used motor oil ?
HUM	What comedian created a punch-drunk pugilist named Cauliflower McPugg ?
LOC	What sea surrounds the Cayman Islands ?
DESC	What is an Angelus ?
DESC	How do I get another city 's newspaper ?
LOC	What was the only country in the Western Hemisphere to join the Russian-led boycott of the 1984 Summer Olympics ?
LOC	What are some good medical sites for information ?
ENTY	What were the five opening words on Ben Casey ?
NUM	How long was the longest sneezing attack ?
LOC	What is the name of the highest mountain in Africa ?
NUM	What percent liked Thatcher after she had been in power for a decade ?
LOC	Where does the Santa Fe Trail begin and end ?
LOC	What U.S. state is Dixville Notch in ?
ENTY	What Peter Blatty novel recounts the horrors of Regan MacNeil 's possession by the devil ?
ENTY	What is a fear of motion ?
DESC	What is the executor in a will ?
ENTY	Name a film in which Jude Law acted .
DESC	How can I find out which cities have cable-modem access ?
DESC	How would I find the price of different organs that have been donated ?
ENTY	What kind of substance is dextropropoxyphen napsylate ?
DESC	What is moxie ?
HUM	What are the first names of Rowan and Martin , the stars of TV 's Laugh-In ?
ENTY	What is California 's state bird ?
HUM	What is the last name of Lucy and Linus from the Peanut 's comic strip ?
DESC	What are the seven deadly sins ?
HUM	What ISPs exist in the Caribbean ?
HUM	What celebrity couple , when going through a divorce , divided their toilet paper into two equal piles ?
NUM	What is the average time to kiss somene ?
DESC	What is the difference between a preface and a foreword ?
ENTY	What 1953 film won Frank Sinatra a best supporting actor Oscar ?
HUM	What schools in the Washington , DC NN NN VBP NN NN NN NN .
ENTY	What snack food has ridges ?
HUM	Who holds the career record for the most major league home runs ?
HUM	What Democratic prankster waved the train out of the station while Richard Nixon spoke from the caboose ?
DESC	What do pointed letters mean to a handwriting analyst ?
ENTY	Name one of the Seven Wonders of the Ancient World .
HUM	What Japanese manufacturer is known for both its pianos and its motorcycles ?
DESC	How do I stop background noise in a car stereo ?
HUM	What 's the most common surname in America ?
DESC	How do you make panoramic sugar eggs for Easter - the ones with the scene inside ?
HUM	Whose kidnaping was termed The Crime of the Century ?
